history

BOARDID;SECID;TRADEDATE;SHORTNAME;NAME;CLOSE;OPEN;HIGH;LOW;VALUE;DURATION;YIELD;DECIMALS;CAPITALIZATION;CURRENCYID;DIVISOR
RTSI;RTSI;2011-12-20;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1395,79;1370,11;1396,12;1353,23;252114817,387;;;2;172929810368,895;USD;999999,999999
RTSI;RTSI;2011-12-19;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1370,11;1373,73;1383,69;1349,62;251991232,487;;;2;169747454132,755;USD;999999,999999
RTSI;RTSI;2011-12-16;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1373,73;1395,28;1406,12;1372,1;382408838,3173;;;2;170196916220,455;USD;999999,999999
RTSI;RTSI;2011-12-15;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1395,28;1369,65;1398,52;1345,9;532192695,8873;;;2;164358492273,992;USD;999999,999999
RTSI;RTSI;2011-12-14;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1369,65;1387,87;1401,35;1361,78;399257866,6927;;;2;161338781452,971;USD;999999,999999
RTSI;RTSI;2011-12-13;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1387,13;1363,55;1388,16;1335,66;415202522,1343;;;2;163398002054,504;USD;999999,999999
RTSI;RTSI;2011-12-12;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1363,67;1410,28;1439,25;1359,72;358634454,0941;;;2;160634475537,916;USD;999999,999999
RTSI;RTSI;2011-12-09;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1410,28;1472,67;1472,72;1404,89;442573956,9214;;;2;166125197894,708;USD;999999,999999
RTSI;RTSI;2011-12-08;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1473,56;1467,69;1500,37;1467,69;361773955,5731;;;2;173579172866,221;USD;999999,999999
RTSI;RTSI;2011-12-07;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1467,69;1485,67;1501,29;1458,33;408148949,3598;;;2;172887857394,462;USD;999999,999999
RTSI;RTSI;2011-12-06;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1485,67;1559,34;1566,42;1480,78;411013291,4021;;;2;175006414740,978;USD;999999,999999
RTSI;RTSI;2011-12-05;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1559,28;1547,13;1561,96;1537,7;320019464,1024;;;2;183676686357,768;USD;999999,999999
RTSI;RTSI;2011-12-02;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1545,57;1546,85;1567,21;1536,61;501269904,6804;;;2;182061579746,335;USD;999999,999999
RTSI;RTSI;2011-12-01;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1546,7;1541,67;1561,8;1536,65;462050585,5147;;;2;182194722249,67;USD;999999,999999
RTSI;RTSI;2011-11-30;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1540,81;1467,89;1541,59;1454,46;446785766,3925;;;2;181501643941,348;USD;999999,999999
RTSI;RTSI;2011-11-29;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1466,36;1475,23;1492,19;1459,52;376707555,1931;;;2;172731309600,726;USD;999999,999999
RTSI;RTSI;2011-11-28;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1475,25;1413,18;1476,65;1402,49;335024987,2271;;;2;173777915793,83;USD;999999,999999
RTSI;RTSI;2011-11-25;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1413,18;1402,83;1413,73;1368,54;360536822,7681;;;2;166467051387,253;USD;999999,999999
RTSI;RTSI;2011-11-24;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1402,83;1422;1428,79;1399,85;368210801,0284;;;2;165247865376,024;USD;999999,999999
RTSI;RTSI;2011-11-23;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1422;1431,13;1444,88;1403,44;484867618,6963;;;2;167505799716,828;USD;999999,999999
RTSI;RTSI;2011-11-22;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1431,13;1424,97;1455,19;1405,67;389314217,4437;;;2;168581256555,014;USD;999999,999999
RTSI;RTSI;2011-11-21;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1424,97;1495,87;1498,65;1422,6;450933276,9693;;;2;167856041688,472;USD;999999,999999
RTSI;RTSI;2011-11-18;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1495,87;1512,67;1514,36;1478,95;391084483,0565;;;2;176207829396,026;USD;999999,999999
RTSI;RTSI;2011-11-17;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1512,67;1520,75;1533,86;1481,71;502789169,7;;;2;178185958462,951;USD;999999,999999
