history

BOARDID;SECID;TRADEDATE;SHORTNAME;NAME;CLOSE;OPEN;HIGH;LOW;VALUE;DURATION;YIELD;DECIMALS;CAPITALIZATION;CURRENCYID;DIVISOR
SNDX;IMOEX;2020-04-23;Индекс МосБиржи;Индекс МосБиржи;2599,41;2600,28;2620,24;2558,32;82087755064,4;0;0;2;10509018130200;RUB;4042851180,040000
SNDX;IMOEX;2020-04-22;Индекс МосБиржи;Индекс МосБиржи;2573,41;2474,32;2584,68;2471,23;97655302076,4;0;0;2;10403926596900;RUB;4042851180,040000
SNDX;IMOEX;2020-04-21;Индекс МосБиржи;Индекс МосБиржи;2488,02;2487,63;2500,18;2431,98;109197015000;0;0;2;10058708611700;RUB;4042851180,040000
SNDX;IMOEX;2020-04-20;Индекс МосБиржи;Индекс МосБиржи;2525,97;2524,31;2546,14;2502,38;67663196241,9;0;0;2;10212100591700;RUB;4042851180,040000
SNDX;IMOEX;2020-04-17;Индекс МосБиржи;Индекс МосБиржи;2534,97;2550,95;2556,42;2516,87;70173608170,4;0;0;2;10248506784200;RUB;4042851180,040000
SNDX;IMOEX;2020-04-16;Индекс МосБиржи;Индекс МосБиржи;2515,05;2511,55;2550,84;2468,65;106189551975;0;0;2;10167968113100;RUB;4042851180,040000
SNDX;IMOEX;2020-04-15;Индекс МосБиржи;Индекс МосБиржи;2498,94;2617,19;2617,19;2489,99;99986258141,1;0;0;2;10102856947400;RUB;4042851180,040000
SNDX;IMOEX;2020-04-14;Индекс МосБиржи;Индекс МосБиржи;2631,83;2649,34;2667,58;2619,91;82460437951,6;0;0;2;10640115665500;RUB;4042851180,040000
SNDX;IMOEX;2020-04-13;Индекс МосБиржи;Индекс МосБиржи;2628,85;2675,73;2677,9;2610,61;47643715824,8;0;0;2;10628042399500;RUB;4042851180,040000
SNDX;IMOEX;2020-04-10;Индекс МосБиржи;Индекс МосБиржи;2677,86;2678,3;2680,89;2656,45;36513692244,2;0;0;2;10826204813000;RUB;4042851180,040000
SNDX;IMOEX;2020-04-09;Индекс МосБиржи;Индекс МосБиржи;2701,77;2693,58;2713,5;2643,98;117023415634;0;0;2;10922841280700;RUB;4042851180,040000
SNDX;IMOEX;2020-04-08;Индекс МосБиржи;Индекс МосБиржи;2670,12;2617,66;2670,12;2603,99;83665607709,9;0;0;2;10794890674300;RUB;4042851180,040000
SNDX;IMOEX;2020-04-07;Индекс МосБиржи;Индекс МосБиржи;2634,74;2648,74;2688,67;2612,96;120867694592;0;0;2;10651857854700;RUB;4042851180,040000
SNDX;IMOEX;2020-04-06;Индекс МосБиржи;Индекс МосБиржи;2622,59;2597,28;2639,56;2576,28;89823141209,1;0;0;2;10602751250400;RUB;4042851180,040000
SNDX;IMOEX;2020-04-03;Индекс МосБиржи;Индекс МосБиржи;2572,23;2547,15;2609,16;2533,06;117108960828;0;0;2;10399161366900;RUB;4042851180,040000
SNDX;IMOEX;2020-04-02;Индекс МосБиржи;Индекс МосБиржи;2545,95;2528,72;2562,54;2470,85;134240120328;0;0;2;10292878529100;RUB;4042851180,040000
SNDX;IMOEX;2020-04-01;Индекс МосБиржи;Индекс МосБиржи;2473,61;2465,56;2491,66;2449,01;80256140704,1;0;0;2;10000454450100;RUB;4042851180,040000
SNDX;IMOEX;2020-03-31;Индекс МосБиржи;Индекс МосБиржи;2508,81;2466,28;2526,13;2459,19;113755975000;0;0;2;10142726432400;RUB;4042851180,040000
SNDX;IMOEX;2020-03-30;Индекс МосБиржи;Индекс МосБиржи;2433,35;2377,21;2435,53;2357,53;83128100470,5;0;0;2;9837652273720;RUB;4042851180,040000
SNDX;IMOEX;2020-03-27;Индекс МосБиржи;Индекс МосБиржи;2401,11;2491,7;2498,33;2378,88;95057170139,4;0;0;2;9707327830820;RUB;4042851180,040000
SNDX;IMOEX;2020-03-26;Индекс МосБиржи;Индекс МосБиржи;2489,97;2448,76;2514,92;2403,6;109485216806;0;0;2;10066576879400;RUB;4042851180,040000
SNDX;IMOEX;2020-03-25;Индекс МосБиржи;Индекс МосБиржи;2452,69;2459,3;2518,38;2372,34;170179806339;0;0;2;9915854293970;RUB;4042851180,040000
SNDX;IMOEX;2020-03-24;Индекс МосБиржи;Индекс МосБиржи;2415,97;2349,47;2435,27;2341,21;126199238953;0;0;2;9767416679630;RUB;4042851180,040000
SNDX;IMOEX;2020-03-23;Индекс МосБиржи;Индекс МосБиржи;2253,35;2257,88;2321,76;2213,49;128506565950;0;0;2;9109960046300;RUB;4042851180,040000
SNDX;IMOEX;2020-03-20;Индекс МосБиржи;Индекс МосБиржи;2331,61;2327,27;2418,74;2314,75;180698187232;0;0;2;9426351662280;RUB;4042851180,040000
SNDX;IMOEX;2020-03-19;Индекс МосБиржи;Индекс МосБиржи;2275,7;2134,43;2288,09;2073,87;160372894970;0;0;2;8810386324650;RUB;3871514068,410000
SNDX;IMOEX;2020-03-18;Индекс МосБиржи;Индекс МосБиржи;2112,64;2192,79;2205,41;2097,84;128603185153;0;0;2;8179111076530;RUB;3871514068,410000
SNDX;IMOEX;2020-03-17;Индекс МосБиржи;Индекс МосБиржи;2224,74;2263,62;2313,34;2172,46;133391091136;0;0;2;8613114955590;RUB;3871514068,410000
SNDX;IMOEX;2020-03-16;Индекс МосБиржи;Индекс МосБиржи;2266,9;2297,04;2301,19;2179,12;140704172457;0;0;2;8776329656490;RUB;3871514068,410000
SNDX;IMOEX;2020-03-13;Индекс МосБиржи;Индекс МосБиржи;2316,38;2277,66;2418,15;2275,16;184469011805;0;0;2;8967907875720;RUB;3871514068,410000
SNDX;IMOEX;2020-03-12;Индекс МосБиржи;Индекс МосБиржи;2286,4;2413,02;2413,02;2277,58;173022073298;0;0;2;8851814576120;RUB;3871514068,410000
SNDX;IMOEX;2020-03-11;Индекс МосБиржи;Индекс МосБиржи;2492,88;2532,72;2555,43;2457,36;141024833349;0;0;2;9651236799640;RUB;3871514068,410000
SNDX;IMOEX;2020-03-10;Индекс МосБиржи;Индекс МосБиржи;2498,94;2502,7;2661,63;2435,62;248732636475;0;0;2;9674675754330;RUB;3871514068,410000
SNDX;IMOEX;2020-03-06;Индекс МосБиржи;Индекс МосБиржи;2719,51;2773,53;2782,77;2680,06;139178454930;0;0;2;10528633661300;RUB;3871514068,410000
SNDX;IMOEX;2020-03-05;Индекс МосБиржи;Индекс МосБиржи;2816,7;2852,42;2861,6;2800,43;80567170588,4;0;0;2;10904884541000;RUB;3871514068,410000
SNDX;IMOEX;2020-03-04;Индекс МосБиржи;Индекс МосБиржи;2828,01;2799,18;2841,13;2779,85;82510191731,6;0;0;2;10948669931200;RUB;3871514068,410000
SNDX;IMOEX;2020-03-03;Индекс МосБиржи;Индекс МосБиржи;2821,37;2817,58;2844,04;2789,76;106771162096;0;0;2;10922957371600;RUB;3871514068,410000
SNDX;IMOEX;2020-03-02;Индекс МосБиржи;Индекс МосБиржи;2765,77;2829,47;2875,3;2714,36;144560659500;0;0;2;10707700592500;RUB;3871514068,410000
SNDX;IMOEX;2020-02-28;Индекс МосБиржи;Индекс МосБиржи;2785,08;2850,11;2855,32;2744,18;184649721743;0;0;2;10782483705800;RUB;3871514068,410000
SNDX;IMOEX;2020-02-27;Индекс МосБиржи;Индекс МосБиржи;2915,84;2989,18;3002,2;2910,46;102823638357;0;0;2;11288708161500;RUB;3871514068,410000
SNDX;IMOEX;2020-02-26;Индекс МосБиржи;Индекс МосБиржи;3017,42;2994,22;3026,26;2958,46;107095974265;0;0;2;11681972414100;RUB;3871514068,410000
SNDX;IMOEX;2020-02-25;Индекс МосБиржи;Индекс МосБиржи;3002,68;3058,33;3073,27;3002,68;86905007828,9;0;0;2;11624931746200;RUB;3871514068,410000
SNDX;IMOEX;2020-02-21;Индекс МосБиржи;Индекс МосБиржи;3106,03;3109,86;3129,24;3098,76;47793664891,6;0;0;2;12025053202200;RUB;3871514068,410000
SNDX;IMOEX;2020-02-20;Индекс МосБиржи;Индекс МосБиржи;3125,1;3120,51;3139,59;3117,5;56336963229,2;0;0;2;12098867293300;RUB;3871514068,410000
SNDX;IMOEX;2020-02-19;Индекс МосБиржи;Индекс МосБиржи;3114,57;3089,09;3117,84;3086,41;55406709715,5;0;0;2;12058086767000;RUB;3871514068,410000
SNDX;IMOEX;2020-02-18;Индекс МосБиржи;Индекс МосБиржи;3074,05;3103,71;3104,42;3064,15;57353551341,9;0;0;2;11901240926300;RUB;3871514068,410000
SNDX;IMOEX;2020-02-17;Индекс МосБиржи;Индекс МосБиржи;3110,06;3097,18;3110,06;3092,45;36147422394,8;0;0;2;12040624318200;RUB;3871514068,410000
SNDX;IMOEX;2020-02-14;Индекс МосБиржи;Индекс МосБиржи;3096,88;3113,72;3120,89;3084,57;51397252517,1;0;0;2;11989607049300;RUB;3871514068,410000
SNDX;IMOEX;2020-02-13;Индекс МосБиржи;Индекс МосБиржи;3110,05;3116,99;3122,19;3096,98;63560227880,1;0;0;2;12040584793800;RUB;3871514068,410000
SNDX;IMOEX;2020-02-12;Индекс МосБиржи;Индекс МосБиржи;3122,27;3103,81;3122,27;3095,7;83872830883,3;0;0;2;12087911548200;RUB;3871514068,410000
SNDX;IMOEX;2020-02-11;Индекс МосБиржи;Индекс МосБиржи;3097,58;3072,39;3109,22;3069,9;91556273983;0;0;2;11992310086300;RUB;3871514068,410000
SNDX;IMOEX;2020-02-10;Индекс МосБиржи;Индекс МосБиржи;3062,41;3088,63;3092,93;3049,33;66051446947,9;0;0;2;11856148534000;RUB;3871514068,410000
SNDX;IMOEX;2020-02-07;Индекс МосБиржи;Индекс МосБиржи;3087,63;3101,08;3108,28;3056,85;72646728795,6;0;0;2;11953814718000;RUB;3871514068,410000
SNDX;IMOEX;2020-02-06;Индекс МосБиржи;Индекс МосБиржи;3096,68;3132,84;3145,15;3086,91;68274902779,6;0;0;2;11988854663000;RUB;3871514068,410000
SNDX;IMOEX;2020-02-05;Индекс МосБиржи;Индекс МосБиржи;3114,25;3105,52;3137,97;3083,26;89542515839,9;0;0;2;12056855278700;RUB;3871514068,410000
SNDX;IMOEX;2020-02-04;Индекс МосБиржи;Индекс МосБиржи;3097,6;3082,2;3105,98;3071,79;83817081711,8;0;0;2;11992418118300;RUB;3871514068,410000
SNDX;IMOEX;2020-02-03;Индекс МосБиржи;Индекс МосБиржи;3070,84;3062,27;3085,89;3058,48;83477701053,6;0;0;2;11888798007700;RUB;3871514068,410000
SNDX;IMOEX;2020-01-31;Индекс МосБиржи;Индекс МосБиржи;3076,65;3133,4;3143,29;3076,65;81958944501,1;0;0;2;11911286615200;RUB;3871514068,410000
SNDX;IMOEX;2020-01-30;Индекс МосБиржи;Индекс МосБиржи;3108,58;3108,38;3121,54;3096,31;66661508185,8;0;0;2;12034906791500;RUB;3871514068,410000
SNDX;IMOEX;2020-01-29;Индекс МосБиржи;Индекс МосБиржи;3128,8;3125,91;3140,77;3115,64;66029373167,7;0;0;2;12113179620700;RUB;3871514068,410000
SNDX;IMOEX;2020-01-28;Индекс МосБиржи;Индекс МосБиржи;3113,1;3097,71;3115,62;3068,67;75008595222,1;0;0;2;12052397260600;RUB;3871514068,410000
SNDX;IMOEX;2020-01-27;Индекс МосБиржи;Индекс МосБиржи;3085,16;3123,71;3123,71;3076,68;89131669907,1;0;0;2;11944244251700;RUB;3871514068,410000
SNDX;IMOEX;2020-01-24;Индекс МосБиржи;Индекс МосБиржи;3146,2;3147,28;3165,86;3134,7;60467395349,8;0;0;2;12180553932700;RUB;3871514068,410000
SNDX;IMOEX;2020-01-23;Индекс МосБиржи;Индекс МосБиржи;3141,2;3162,68;3170,41;3135,15;80959193888,9;0;0;2;12161183543600;RUB;3871514068,410000
SNDX;IMOEX;2020-01-22;Индекс МосБиржи;Индекс МосБиржи;3174,62;3212,91;3222,93;3174,62;79502683838;0;0;2;12290575971000;RUB;3871514068,410000
SNDX;IMOEX;2020-01-21;Индекс МосБиржи;Индекс МосБиржи;3209,22;3212,72;3213,38;3185,65;65071326468,8;0;0;2;12424549842400;RUB;3871514068,410000
SNDX;IMOEX;2020-01-20;Индекс МосБиржи;Индекс МосБиржи;3219,92;3205,64;3226,89;3204,32;62359861660,1;0;0;2;12465982369600;RUB;3871514068,410000
SNDX;IMOEX;2020-01-17;Индекс МосБиржи;Индекс МосБиржи;3196,88;3161,25;3198,32;3159,23;78643628646,4;0;0;2;12376759772800;RUB;3871514068,410000
SNDX;IMOEX;2020-01-16;Индекс МосБиржи;Индекс МосБиржи;3157,23;3137,52;3163,2;3137,52;69679297963,8;0;0;2;12223250790400;RUB;3871514068,410000
SNDX;IMOEX;2020-01-15;Индекс МосБиржи;Индекс МосБиржи;3132,63;3128,38;3148,29;3106,41;76126625593,4;0;0;2;12128031386300;RUB;3871514068,410000
SNDX;IMOEX;2020-01-14;Индекс МосБиржи;Индекс МосБиржи;3129,77;3155,63;3166,07;3126;75868217158,2;0;0;2;12116942817000;RUB;3871514068,410000
SNDX;IMOEX;2020-01-13;Индекс МосБиржи;Индекс МосБиржи;3151,69;3124,96;3151,69;3117,03;53874666810,4;0;0;2;12201812571300;RUB;3871514068,410000
SNDX;IMOEX;2020-01-10;Индекс МосБиржи;Индекс МосБиржи;3123,66;3117,24;3130,92;3101,21;44984451737,4;0;0;2;12093282493200;RUB;3871514068,410000
