history

BOARDID;SECID;TRADEDATE;SHORTNAME;NAME;CLOSE;OPEN;HIGH;LOW;VALUE;DURATION;YIELD;DECIMALS;CAPITALIZATION;CURRENCYID;DIVISOR
RTSI;RTSI;2018-05-02;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1136,56;1153,31;1154,21;1133,4;510130851,243;0;0;2;155560619766;USD;136869829,487000
RTSI;RTSI;2018-04-30;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1153,96;1161,71;1169,51;1150,81;401906657,075;0;0;2;157941706817;USD;136869829,487000
RTSI;RTSI;2018-04-28;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1164,09;1166,3;1166,3;1160,07;99853678,9462;0;0;2;159328828275;USD;136869829,487000
RTSI;RTSI;2018-04-27;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1167,12;1149,15;1167,23;1146,25;733088837,584;0;0;2;159743805446;USD;136869829,487000
RTSI;RTSI;2018-04-26;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1146,85;1138,1;1149,97;1131;732167795,505;0;0;2;156968511489;USD;136869829,487000
RTSI;RTSI;2018-04-25;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1137,62;1147,8;1149,29;1132,62;653460348,054;0;0;2;155706532410;USD;136869829,487000
RTSI;RTSI;2018-04-24;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1153,83;1151,97;1161,14;1148,76;749884713,757;0;0;2;157923844329;USD;136869829,487000
RTSI;RTSI;2018-04-23;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1144,66;1145,36;1147,52;1122,01;1024185072,44;0;0;2;156669941924;USD;136869829,487000
RTSI;RTSI;2018-04-20;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1145,8;1154,58;1154,58;1139,6;536100201,657;0;0;2;156825641742;USD;136869829,487000
RTSI;RTSI;2018-04-19;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1153,59;1164,12;1176,66;1147,98;976338532,712;0;0;2;157892050727;USD;136869829,487000
RTSI;RTSI;2018-04-18;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1154,55;1123,17;1154,55;1117,99;1255836402,08;0;0;2;158023542878;USD;136869829,487000
RTSI;RTSI;2018-04-17;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1121,48;1119,77;1129,82;1105,46;1085263518,32;0;0;2;153496542878;USD;136869829,487000
RTSI;RTSI;2018-04-16;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1085,16;1095,34;1104,02;1081,73;1166885610,36;0;0;2;148525119749;USD;136869829,487000
RTSI;RTSI;2018-04-13;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1104,51;1122,86;1137,01;1098,5;1054465299,93;0;0;2;151174613088;USD;136869829,487000
RTSI;RTSI;2018-04-12;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1125,09;1110,9;1135,62;1106,06;1152449490,55;0;0;2;153991534079;USD;136869829,487000
RTSI;RTSI;2018-04-11;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1083,53;1085,64;1097,25;1047,62;1531246923,54;0;0;2;148302564971;USD;136869829,487000
RTSI;RTSI;2018-04-10;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1090,79;1085,93;1111,43;1042,82;1975890301,77;0;0;2;149296243608;USD;136869829,487000
RTSI;RTSI;2018-04-09;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1094,98;1230,82;1230,82;1081,28;2497006172,21;0;0;2;149870407852;USD;136869829,487000
RTSI;RTSI;2018-04-06;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1236,48;1248,24;1250,6;1233,93;616570741,313;0;0;2;169236137487;USD;136869829,487000
RTSI;RTSI;2018-04-05;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1253,47;1244,96;1255,2;1243,29;654418530,764;0;0;2;171562553858;USD;136869829,487000
RTSI;RTSI;2018-04-04;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1240,39;1239,15;1241,58;1224,57;600517845,862;0;0;2;169772636681;USD;136869829,487000
RTSI;RTSI;2018-04-03;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1237,06;1238,14;1240,89;1228,78;572597390,647;0;0;2;169315713970;USD;136869829,487000
RTSI;RTSI;2018-04-02;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1234,06;1252,44;1259,59;1234,06;429316646,327;0;0;2;168905683145;USD;136869829,487000
