history

BOARDID;SECID;TRADEDATE;SHORTNAME;NAME;CLOSE;OPEN;HIGH;LOW;VALUE;DURATION;YIELD;DECIMALS;CAPITALIZATION;CURRENCYID;DIVISOR
RTSI;RTSI;2011-03-09;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;2012,22;2028,02;2032,58;2002,14;429059936,2997;;;2;212087512505,329;USD;999999,999999
RTSI;RTSI;2011-03-05;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;2025,17;2012,68;2026,25;2009,23;177182923,2299;;;2;213452117231,585;USD;999999,999999
RTSI;RTSI;2011-03-04;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;2012,68;2017,82;2025,91;2004,8;374421809,962;;;2;212136006641,282;USD;999999,999999
RTSI;RTSI;2011-03-03;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;2017,82;1991,29;2029,27;1989,59;411375230,1446;;;2;212677234627,463;USD;999999,999999
RTSI;RTSI;2011-03-02;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1991,29;1968,03;1992,25;1953,26;553141875,9305;;;2;209881384874,597;USD;999999,999999
RTSI;RTSI;2011-03-01;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1962,66;1971,46;1990;1957,64;545526022,3661;;;2;206863439759,803;USD;999999,999999
RTSI;RTSI;2011-02-28;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1969,91;1932,82;1972,5;1929,49;466010817,1023;;;2;207627804471,425;USD;999999,999999
RTSI;RTSI;2011-02-25;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1932,82;1901,14;1932,82;1898,78;460164811,9729;;;2;203718975154,426;USD;999999,999999
RTSI;RTSI;2011-02-24;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1901,14;1874,76;1908,38;1863,13;562142044,7337;;;2;200379547598,824;USD;999999,999999
RTSI;RTSI;2011-02-22;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1874,76;1889,33;1898,67;1856,98;494979956,5163;;;2;197598857687,057;USD;999999,999999
RTSI;RTSI;2011-02-21;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1889,33;1868,4;1894,43;1862,38;416762759,8129;;;2;199134424412,203;USD;999999,999999
RTSI;RTSI;2011-02-18;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1868,4;1869,06;1878,2;1857,53;400111109,9614;;;2;196928377151,724;USD;999999,999999
RTSI;RTSI;2011-02-17;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1871,59;1877,44;1893,33;1871,49;438263042,8762;;;2;197264987014,483;USD;999999,999999
