history

BOARDID;SECID;TRADEDATE;SHORTNAME;NAME;CLOSE;OPEN;HIGH;LOW;VALUE;DURATION;YIELD;DECIMALS;CAPITALIZATION;CURRENCYID;DIVISOR
SNDX;IMOEX;2013-02-27;Индекс МосБиржи;Индекс МосБиржи;1487,17;1484,67;1491,64;1481,11;22085437674;;;2;4840596891662,11;RUB;
SNDX;IMOEX;2013-02-26;Индекс МосБиржи;Индекс МосБиржи;1484,67;1503,75;1504,98;1482,01;28674421480;;;2;4832458451784,18;RUB;
SNDX;IMOEX;2013-02-25;Индекс МосБиржи;Индекс МосБиржи;1503,66;1496,61;1506,47;1493,35;17979565413;;;2;4894264204697,24;RUB;
SNDX;IMOEX;2013-02-22;Индекс МосБиржи;Индекс МосБиржи;1496,61;1493,71;1501,69;1491,83;19790688616;;;2;4871320376174,8;RUB;
SNDX;IMOEX;2013-02-21;Индекс МосБиржи;Индекс МосБиржи;1493,71;1511,4;1512,27;1486,49;33395032808;;;2;4861874375144,65;RUB;
SNDX;IMOEX;2013-02-20;Индекс МосБиржи;Индекс МосБиржи;1511,4;1522,69;1526,34;1511,08;28688707042;;;2;4919460433261,41;RUB;
SNDX;IMOEX;2013-02-19;Индекс МосБиржи;Индекс МосБиржи;1522,69;1510,33;1523,35;1509,54;27424347409;;;2;4956203544184,96;RUB;
SNDX;IMOEX;2013-02-18;Индекс МосБиржи;Индекс МосБиржи;1510,35;1508,19;1511,72;1498,3;21780745727;;;2;4916048401351,58;RUB;
SNDX;IMOEX;2013-02-15;Индекс МосБиржи;Индекс МосБиржи;1508,17;1519,22;1520,14;1500,79;30814130610;;;2;4908960922230;RUB;
SNDX;IMOEX;2013-02-14;Индекс МосБиржи;Индекс МосБиржи;1519,22;1537,93;1550,03;1514,14;51054329453;;;2;4944938063650,33;RUB;
SNDX;IMOEX;2013-02-13;Индекс МосБиржи;Индекс МосБиржи;1537,93;1512,03;1541;1512,03;42614233203;;;2;5005833871598,64;RUB;
SNDX;IMOEX;2013-02-12;Индекс МосБиржи;Индекс МосБиржи;1512,03;1515,87;1518,75;1507,54;29668631469;;;2;4921519749722,97;RUB;
SNDX;IMOEX;2013-02-11;Индекс МосБиржи;Индекс МосБиржи;1515,89;1519,93;1527,03;1515,39;23302220559;;;2;4934083590154,38;RUB;
SNDX;IMOEX;2013-02-08;Индекс МосБиржи;Индекс МосБиржи;1519,91;1526,12;1527,19;1510,83;30159632179;;;2;4947177073901,11;RUB;
SNDX;IMOEX;2013-02-07;Индекс МосБиржи;Индекс МосБиржи;1525,88;1530,38;1533,06;1518,86;25128055119;;;2;4966622521139,81;RUB;
SNDX;IMOEX;2013-02-06;Индекс МосБиржи;Индекс МосБиржи;1530,38;1540,39;1553,19;1526,93;34338338017;;;2;4981271927551,13;RUB;
SNDX;IMOEX;2013-02-05;Индекс МосБиржи;Индекс МосБиржи;1540,36;1535,37;1540,63;1528,49;22140490026;;;2;5013764193362,88;RUB;
SNDX;IMOEX;2013-02-04;Индекс МосБиржи;Индекс МосБиржи;1535,35;1547,22;1553,38;1533,42;25356270723;;;2;4997465278424,74;RUB;
SNDX;IMOEX;2013-02-01;Индекс МосБиржи;Индекс МосБиржи;1547,22;1546,52;1555,83;1543,13;34334607728;;;2;5036108894321,56;RUB;
SNDX;IMOEX;2013-01-31;Индекс МосБиржи;Индекс МосБиржи;1546,76;1543,43;1547,37;1535,52;47237500628;;;2;5034609052629,68;RUB;
