history

BOARDID;SECID;TRADEDATE;SHORTNAME;NAME;CLOSE;OPEN;HIGH;LOW;VALUE;DURATION;YIELD;DECIMALS;CAPITALIZATION;CURRENCYID;DIVISOR
SNDX;IMOEX;2018-09-20;Индекс МосБиржи;Индекс МосБиржи;2400,89;2405,36;2434,94;2400,89;78554783175;0;0;2;10270699668800;RUB;4277866281,170000
SNDX;IMOEX;2018-09-19;Индекс МосБиржи;Индекс МосБиржи;2404,42;2405,31;2416,53;2396,18;41072771599,1;0;0;2;10285776990200;RUB;4277866281,170000
SNDX;IMOEX;2018-09-18;Индекс МосБиржи;Индекс МосБиржи;2402,58;2374,09;2402,58;2372;42138828795,4;0;0;2;10277901261600;RUB;4277866281,170000
SNDX;IMOEX;2018-09-17;Индекс МосБиржи;Индекс МосБиржи;2373,75;2362,24;2373,76;2350,09;33667666268,2;0;0;2;10154571739000;RUB;4277866281,170000
SNDX;IMOEX;2018-09-14;Индекс МосБиржи;Индекс МосБиржи;2360,26;2359,06;2369,06;2345,51;42263120465,8;0;0;2;10096881244400;RUB;4277866281,170000
SNDX;IMOEX;2018-09-13;Индекс МосБиржи;Индекс МосБиржи;2357,32;2339,4;2373,61;2339,4;58935651831,8;0;0;2;10084288728800;RUB;4277866281,170000
SNDX;IMOEX;2018-09-12;Индекс МосБиржи;Индекс МосБиржи;2340,63;2339,77;2350;2328,28;40218912051,8;0;0;2;10012905951200;RUB;4277866281,170000
SNDX;IMOEX;2018-09-11;Индекс МосБиржи;Индекс МосБиржи;2335,19;2336,16;2345,65;2314,8;44050812075,4;0;0;2;9989642900960;RUB;4277866281,170000
SNDX;IMOEX;2018-09-10;Индекс МосБиржи;Индекс МосБиржи;2335,85;2322,67;2335,85;2320,04;34514794888,8;0;0;2;9992456681370;RUB;4277866281,170000
SNDX;IMOEX;2018-09-07;Индекс МосБиржи;Индекс МосБиржи;2321,82;2321,66;2330,84;2305,27;32670059994,8;0;0;2;9932444117420;RUB;4277866281,170000
SNDX;IMOEX;2018-09-06;Индекс МосБиржи;Индекс МосБиржи;2320,65;2320,08;2342,02;2320,08;29646878635,8;0;0;2;9927438673970;RUB;4277866281,170000
SNDX;IMOEX;2018-09-05;Индекс МосБиржи;Индекс МосБиржи;2321,33;2333,04;2341,37;2321,33;26141343284,8;0;0;2;9930359182590;RUB;4277866281,170000
SNDX;IMOEX;2018-09-04;Индекс МосБиржи;Индекс МосБиржи;2336,38;2348,65;2358,88;2332,34;26425382774,3;0;0;2;9994710190850;RUB;4277866281,170000
SNDX;IMOEX;2018-09-03;Индекс МосБиржи;Индекс МосБиржи;2346,08;2344,3;2353,09;2339,39;16984179920,1;0;0;2;10036235282100;RUB;4277866281,170000
SNDX;IMOEX;2018-08-31;Индекс МосБиржи;Индекс МосБиржи;2345,85;2328,52;2345,85;2310,78;36711421797,9;0;0;2;10035244276400;RUB;4277866281,170000
SNDX;IMOEX;2018-08-30;Индекс МосБиржи;Индекс МосБиржи;2330,92;2352,06;2359,58;2325,8;34634950998,3;0;0;2;9971378420860;RUB;4277866281,170000
SNDX;IMOEX;2018-08-29;Индекс МосБиржи;Индекс МосБиржи;2348,44;2316,73;2348,44;2316,66;29417341669,7;0;0;2;10134084924200;RUB;4315233488,420000
SNDX;IMOEX;2018-08-28;Индекс МосБиржи;Индекс МосБиржи;2316,28;2313,85;2323,45;2310,99;28140874689;0;0;2;9995288287610;RUB;4315233488,420000
SNDX;IMOEX;2018-08-27;Индекс МосБиржи;Индекс МосБиржи;2312,93;2281,87;2312,93;2281,87;25560687145,6;0;0;2;9980846091440;RUB;4315233488,420000
SNDX;IMOEX;2018-08-24;Индекс МосБиржи;Индекс МосБиржи;2279,76;2258,94;2281,74;2240,71;45117580019,6;0;0;2;9837682935170;RUB;4315233488,420000
SNDX;IMOEX;2018-08-23;Индекс МосБиржи;Индекс МосБиржи;2260,04;2293,98;2303,47;2258,11;50146168725,7;0;0;2;9752601179920;RUB;4315233488,420000
SNDX;IMOEX;2018-08-22;Индекс МосБиржи;Индекс МосБиржи;2297,06;2296,17;2306,1;2278,23;33523925784,7;0;0;2;9912343073550;RUB;4315233488,420000
SNDX;IMOEX;2018-08-21;Индекс МосБиржи;Индекс МосБиржи;2291,76;2274,36;2291,76;2259,81;26067709370,5;0;0;2;9889481814990;RUB;4315233488,420000
SNDX;IMOEX;2018-08-20;Индекс МосБиржи;Индекс МосБиржи;2272,49;2266,06;2279,52;2265,19;24020335121,9;0;0;2;9806316883310;RUB;4315233488,420000
SNDX;IMOEX;2018-08-17;Индекс МосБиржи;Индекс МосБиржи;2255,12;2261,69;2268,89;2247,45;24700335707,3;0;0;2;9731356221020;RUB;4315233488,420000
SNDX;IMOEX;2018-08-16;Индекс МосБиржи;Индекс МосБиржи;2261,09;2269,02;2273,44;2249,77;27784927408,8;0;0;2;9757142840490;RUB;4315233488,420000
SNDX;IMOEX;2018-08-15;Индекс МосБиржи;Индекс МосБиржи;2267,13;2281,4;2282,34;2246,45;41308786642,2;0;0;2;9783213752760;RUB;4315233488,420000
SNDX;IMOEX;2018-08-14;Индекс МосБиржи;Индекс МосБиржи;2282,88;2298,73;2305,88;2268,92;41415038567;0;0;2;9851156645530;RUB;4315233488,420000
SNDX;IMOEX;2018-08-13;Индекс МосБиржи;Индекс МосБиржи;2285,61;2264,6;2298,36;2255,75;49841536275,3;0;0;2;9862960414170;RUB;4315233488,420000
SNDX;IMOEX;2018-08-10;Индекс МосБиржи;Индекс МосБиржи;2275,05;2295,59;2308,46;2259,67;56410587159,8;0;0;2;9817351083540;RUB;4315233488,420000
