history

BOARDID;SECID;TRADEDATE;SHORTNAME;NAME;CLOSE;OPEN;HIGH;LOW;VALUE;DURATION;YIELD;DECIMALS;CAPITALIZATION;CURRENCYID;DIVISOR
RTSI;RTSI;2019-07-09;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1394,86;1395,92;1399,16;1390,7;555530358,303;0;0;2;164218082828;USD;117730912,775000
RTSI;RTSI;2019-07-08;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1399,55;1393,62;1399,55;1384,05;638876175,962;0;0;2;164770573716;USD;117730912,775000
RTSI;RTSI;2019-07-05;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1398,75;1410,91;1412,97;1397,29;692040577,698;0;0;2;164676639340;USD;117730912,775000
RTSI;RTSI;2019-07-04;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1411,53;1404,6;1411,53;1399,22;740028212,765;0;0;2;166180791639;USD;117730912,775000
RTSI;RTSI;2019-07-03;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1401,52;1398,24;1402,45;1389,47;715328071,345;0;0;2;165001898276;USD;117730912,775000
RTSI;RTSI;2019-07-02;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1398,26;1402,12;1405,4;1391,08;588176190,813;0;0;2;164618706429;USD;117730912,775000
RTSI;RTSI;2019-07-01;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1401,64;1383,57;1409,76;1383,57;878694126,019;0;0;2;165016371149;USD;117730912,775000
RTSI;RTSI;2019-06-28;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1380,52;1387,33;1393,63;1380,06;661808290,365;0;0;2;162529684779;USD;117730912,775000
RTSI;RTSI;2019-06-27;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1388,07;1386,14;1396,19;1380,88;600824741,547;0;0;2;163418378643;USD;117730912,775000
RTSI;RTSI;2019-06-26;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1386,63;1380,58;1388,93;1376,89;615524232,991;0;0;2;163249377623;USD;117730912,775000
RTSI;RTSI;2019-06-25;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1380,87;1389,96;1392,9;1373,15;551333369,59;0;0;2;162571005313;USD;117730912,775000
RTSI;RTSI;2019-06-24;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1387,06;1381,01;1389,52;1380,92;487577700,101;0;0;2;163300217789;USD;117730912,775000
RTSI;RTSI;2019-06-21;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1375,02;1390,86;1391,03;1365,48;981504697,449;0;0;2;161882931286;USD;117730912,775000
RTSI;RTSI;2019-06-20;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1391,21;1362,52;1391,72;1362,52;1132627812,88;0;0;2;174397393439;USD;125357008,681000
RTSI;RTSI;2019-06-19;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1361,14;1359,51;1366,49;1353,87;623918513,136;0;0;2;170627924297;USD;125357008,681000
RTSI;RTSI;2019-06-18;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1359,23;1338,3;1359,63;1334,56;721458951,322;0;0;2;170389023911;USD;125357008,681000
RTSI;RTSI;2019-06-17;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1340,9;1339,5;1351,04;1336,32;682123904,208;0;0;2;168091420189;USD;125357008,681000
RTSI;RTSI;2019-06-14;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1341,05;1345,14;1356,06;1341,05;707877366,547;0;0;2;168109973981;USD;125357008,681000
RTSI;RTSI;2019-06-13;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1346,98;1342,1;1346,98;1332,72;934279330,977;0;0;2;168852864266;USD;125357008,681000
RTSI;RTSI;2019-06-11;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1343,33;1321,82;1347,83;1321,67;971772793,406;0;0;2;168395441265;USD;125357008,681000
RTSI;RTSI;2019-06-10;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1335,71;1327,75;1337,63;1326,94;719915924,241;0;0;2;167440164069;USD;125357008,681000
RTSI;RTSI;2019-06-07;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1325,95;1323,75;1330,41;1320,48;833682186,377;0;0;2;166217312674;USD;125357008,681000
RTSI;RTSI;2019-06-06;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1319,85;1301,74;1321,23;1301,05;779142112,994;0;0;2;165453058589;USD;125357008,681000
RTSI;RTSI;2019-06-05;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1303,35;1308,59;1314,29;1300,11;691610156,881;0;0;2;163383447161;USD;125357008,681000
RTSI;RTSI;2019-06-04;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1307,55;1314,22;1321,39;1299,06;1080328297,49;0;0;2;163910019380;USD;125357008,681000
RTSI;RTSI;2019-06-03;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1315,22;1280,99;1323,06;1273,62;1498401610,95;0;0;2;164872441674;USD;125357008,681000
RTSI;RTSI;2019-05-31;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1287,09;1283,38;1288,31;1268,29;685108065,051;0;0;2;161345507552;USD;125357008,681000
RTSI;RTSI;2019-05-30;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1286,52;1282,56;1291,11;1280,69;725051565,215;0;0;2;161274632941;USD;125357008,681000
