history

BOARDID;SECID;TRADEDATE;SHORTNAME;NAME;CLOSE;OPEN;HIGH;LOW;VALUE;DURATION;YIELD;DECIMALS;CAPITALIZATION;CURRENCYID;DIVISOR
SNDX;IMOEX;2011-08-01;Индекс МосБиржи;Индекс МосБиржи;1725,1;1705,22;1741,75;1705,22;43600561406;;;2;;RUB;
SNDX;IMOEX;2011-07-29;Индекс МосБиржи;Индекс МосБиржи;1705,18;1720,37;1720,4;1690,91;40730648373;;;2;;RUB;
SNDX;IMOEX;2011-07-28;Индекс МосБиржи;Индекс МосБиржи;1720,38;1706,27;1720,84;1701,02;35420067578;;;2;;RUB;
SNDX;IMOEX;2011-07-27;Индекс МосБиржи;Индекс МосБиржи;1706,28;1722,12;1728,53;1705,07;36411128269;;;2;;RUB;
SNDX;IMOEX;2011-07-26;Индекс МосБиржи;Индекс МосБиржи;1722,11;1726,93;1733,68;1715,14;33973575327;;;2;;RUB;
SNDX;IMOEX;2011-07-25;Индекс МосБиржи;Индекс МосБиржи;1726,93;1728,82;1728,82;1706,57;37795602080;;;2;;RUB;
SNDX;IMOEX;2011-07-22;Индекс МосБиржи;Индекс МосБиржи;1728,84;1729,01;1735,51;1720,92;49677200055;;;2;;RUB;
SNDX;IMOEX;2011-07-21;Индекс МосБиржи;Индекс МосБиржи;1729;1701,48;1729;1685,22;63906461715;;;2;;RUB;
SNDX;IMOEX;2011-07-20;Индекс МосБиржи;Индекс МосБиржи;1701,37;1700,19;1716,62;1700,19;34982345704;;;2;;RUB;
SNDX;IMOEX;2011-07-19;Индекс МосБиржи;Индекс МосБиржи;1700,13;1687,71;1702,46;1687,71;38077184987;;;2;;RUB;
SNDX;IMOEX;2011-07-18;Индекс МосБиржи;Индекс МосБиржи;1687,63;1714,6;1719,86;1686,12;46840342560;;;2;;RUB;
SNDX;IMOEX;2011-07-15;Индекс МосБиржи;Индекс МосБиржи;1714,6;1715,49;1719,9;1697,65;46749277554;;;2;;RUB;
SNDX;IMOEX;2011-07-14;Индекс МосБиржи;Индекс МосБиржи;1715,49;1714,19;1723,67;1698,3;45891473852;;;2;;RUB;
SNDX;IMOEX;2011-07-13;Индекс МосБиржи;Индекс МосБиржи;1714,19;1705,92;1714,52;1691,06;48025636587;;;2;;RUB;
SNDX;IMOEX;2011-07-12;Индекс МосБиржи;Индекс МосБиржи;1705,92;1701,44;1706,44;1684,09;59004994277;;;2;;RUB;
SNDX;IMOEX;2011-07-11;Индекс МосБиржи;Индекс МосБиржи;1701,48;1724,57;1725,08;1699,02;42429809766;;;2;;RUB;
SNDX;IMOEX;2011-07-08;Индекс МосБиржи;Индекс МосБиржи;1724,57;1740,47;1748,32;1717,76;51444555240;;;2;;RUB;
SNDX;IMOEX;2011-07-07;Индекс МосБиржи;Индекс МосБиржи;1740,53;1705,43;1741,59;1705,43;57762130140;;;2;;RUB;
SNDX;IMOEX;2011-07-06;Индекс МосБиржи;Индекс МосБиржи;1705,41;1710,01;1716,86;1699,96;44100093842;;;2;;RUB;
SNDX;IMOEX;2011-07-05;Индекс МосБиржи;Индекс МосБиржи;1709,99;1706,14;1717,79;1697,54;44643315403;;;2;;RUB;
SNDX;IMOEX;2011-07-04;Индекс МосБиржи;Индекс МосБиржи;1706,12;1698,1;1708,39;1695,73;33149822938;;;2;;RUB;
SNDX;IMOEX;2011-07-01;Индекс МосБиржи;Индекс МосБиржи;1698,1;1666,53;1702,19;1656,21;71859491108;;;2;;RUB;
SNDX;IMOEX;2011-06-30;Индекс МосБиржи;Индекс МосБиржи;1666,59;1659,98;1668,04;1653,79;38773064313;;;2;;RUB;
SNDX;IMOEX;2011-06-29;Индекс МосБиржи;Индекс МосБиржи;1660;1651,51;1666,6;1651,51;45973109634;;;2;;RUB;
SNDX;IMOEX;2011-06-28;Индекс МосБиржи;Индекс МосБиржи;1651,5;1626,95;1651,84;1626,95;48590189479;;;2;;RUB;
SNDX;IMOEX;2011-06-27;Индекс МосБиржи;Индекс МосБиржи;1626,95;1633,97;1634,64;1616,81;37360424150;;;2;;RUB;
SNDX;IMOEX;2011-06-24;Индекс МосБиржи;Индекс МосБиржи;1633,99;1607,97;1642,62;1607,97;51064056625;;;2;;RUB;
SNDX;IMOEX;2011-06-23;Индекс МосБиржи;Индекс МосБиржи;1607,91;1639,94;1639,94;1601,12;47913129299;;;2;;RUB;
SNDX;IMOEX;2011-06-22;Индекс МосБиржи;Индекс МосБиржи;1640,13;1635,4;1643,77;1620,32;33645649507;;;2;;RUB;
SNDX;IMOEX;2011-06-21;Индекс МосБиржи;Индекс МосБиржи;1635,38;1626,18;1642,05;1626,18;31188991813;;;2;;RUB;
SNDX;IMOEX;2011-06-20;Индекс МосБиржи;Индекс МосБиржи;1626,14;1645,82;1645,82;1623,2;37052103211;;;2;;RUB;
SNDX;IMOEX;2011-06-17;Индекс МосБиржи;Индекс МосБиржи;1645,82;1671,1;1671,1;1638,37;55692414086;;;2;;RUB;
SNDX;IMOEX;2011-06-16;Индекс МосБиржи;Индекс МосБиржи;1671,1;1678,82;1678,82;1652,72;47197367274;;;2;;RUB;
SNDX;IMOEX;2011-06-15;Индекс МосБиржи;Индекс МосБиржи;1678,82;1681,66;1704,6;1675,6;55410178794;;;2;;RUB;
SNDX;IMOEX;2011-06-14;Индекс МосБиржи;Индекс МосБиржи;1681,66;1683,96;1696,53;1676,24;37757468390;;;2;;RUB;
SNDX;IMOEX;2011-06-10;Индекс МосБиржи;Индекс МосБиржи;1683,96;1692,28;1699,02;1678,72;46916573715;;;2;;RUB;
SNDX;IMOEX;2011-06-09;Индекс МосБиржи;Индекс МосБиржи;1692,34;1664,82;1696,58;1659,55;59901481437;;;2;;RUB;
SNDX;IMOEX;2011-06-08;Индекс МосБиржи;Индекс МосБиржи;1664,83;1662,62;1670,18;1640,7;55128932871;;;2;;RUB;
SNDX;IMOEX;2011-06-07;Индекс МосБиржи;Индекс МосБиржи;1662,71;1633,49;1662,73;1628,82;49397755843;;;2;;RUB;
SNDX;IMOEX;2011-06-06;Индекс МосБиржи;Индекс МосБиржи;1633,49;1633,02;1640,28;1611,9;44409921727;;;2;;RUB;
SNDX;IMOEX;2011-06-03;Индекс МосБиржи;Индекс МосБиржи;1633,02;1658,36;1669,04;1624,87;60772864288;;;2;;RUB;
SNDX;IMOEX;2011-06-02;Индекс МосБиржи;Индекс МосБиржи;1658,39;1650,59;1658,39;1627,13;45395266934;;;2;;RUB;
SNDX;IMOEX;2011-06-01;Индекс МосБиржи;Индекс МосБиржи;1650,68;1666,84;1672,84;1647,14;48150536467;;;2;;RUB;
SNDX;IMOEX;2011-05-31;Индекс МосБиржи;Индекс МосБиржи;1666,3;1644,99;1675,72;1644,99;50576264084;;;2;;RUB;
SNDX;IMOEX;2011-05-30;Индекс МосБиржи;Индекс МосБиржи;1644,99;1638,06;1647,59;1636;20198914152;;;2;;RUB;
SNDX;IMOEX;2011-05-27;Индекс МосБиржи;Индекс МосБиржи;1638,06;1606,27;1641,27;1606,27;51566673690;;;2;;RUB;
SNDX;IMOEX;2011-05-26;Индекс МосБиржи;Индекс МосБиржи;1606,21;1614,86;1625,35;1598,23;47472747069;;;2;;RUB;
SNDX;IMOEX;2011-05-25;Индекс МосБиржи;Индекс МосБиржи;1614,86;1598,81;1615,25;1578,02;44683036046;;;2;;RUB;
SNDX;IMOEX;2011-05-24;Индекс МосБиржи;Индекс МосБиржи;1598,82;1573,39;1603,3;1573,39;44762386887;;;2;;RUB;
SNDX;IMOEX;2011-05-23;Индекс МосБиржи;Индекс МосБиржи;1573,14;1603,97;1603,97;1569,54;46338526273;;;2;;RUB;
SNDX;IMOEX;2011-05-20;Индекс МосБиржи;Индекс МосБиржи;1603,97;1630,74;1641,58;1600,87;47565006196;;;2;;RUB;
SNDX;IMOEX;2011-05-19;Индекс МосБиржи;Индекс МосБиржи;1630,72;1627,03;1647,05;1616,81;47276065552;;;2;;RUB;
SNDX;IMOEX;2011-05-18;Индекс МосБиржи;Индекс МосБиржи;1627,03;1608,67;1633,8;1608,36;41087915701;;;2;;RUB;
SNDX;IMOEX;2011-05-17;Индекс МосБиржи;Индекс МосБиржи;1608,66;1623,05;1631,5;1603,08;46789425790;;;2;;RUB;
SNDX;IMOEX;2011-05-16;Индекс МосБиржи;Индекс МосБиржи;1622,98;1632,12;1632,12;1604,91;48566965534;;;2;;RUB;
SNDX;IMOEX;2011-05-13;Индекс МосБиржи;Индекс МосБиржи;1632,23;1630,79;1646,44;1626,38;45561848921;;;2;;RUB;
SNDX;IMOEX;2011-05-12;Индекс МосБиржи;Индекс МосБиржи;1630,78;1654,77;1654,77;1616,52;61573249741;;;2;;RUB;
SNDX;IMOEX;2011-05-11;Индекс МосБиржи;Индекс МосБиржи;1654,78;1678,27;1693,83;1652,3;51570169263;;;2;;RUB;
SNDX;IMOEX;2011-05-10;Индекс МосБиржи;Индекс МосБиржи;1678,13;1680,91;1687,72;1667,08;53184319042;;;2;;RUB;
SNDX;IMOEX;2011-05-06;Индекс МосБиржи;Индекс МосБиржи;1681,01;1644,92;1681,57;1621,9;70586091977;;;2;;RUB;
