history

BOARDID;SECID;TRADEDATE;SHORTNAME;NAME;CLOSE;OPEN;HIGH;LOW;VALUE;DURATION;YIELD;DECIMALS;CAPITALIZATION;CURRENCYID;DIVISOR
SNDX;IMOEX;2019-11-27;Индекс МосБиржи;Индекс МосБиржи;2929,05;2932,25;2945,6;2922,48;41768925555,2;0;0;2;11504680001600;RUB;3927791500,120000
SNDX;IMOEX;2019-11-26;Индекс МосБиржи;Индекс МосБиржи;2930,62;2954,84;2963,92;2922,89;87286376988,4;0;0;2;11510880234900;RUB;3927791500,120000
SNDX;IMOEX;2019-11-25;Индекс МосБиржи;Индекс МосБиржи;2955,32;2953,11;2959,76;2945,33;39224030391,1;0;0;2;11607882981200;RUB;3927791500,120000
SNDX;IMOEX;2019-11-22;Индекс МосБиржи;Индекс МосБиржи;2947,68;2939,36;2968,47;2935,21;55892162748,9;0;0;2;11577878029700;RUB;3927791500,120000
SNDX;IMOEX;2019-11-21;Индекс МосБиржи;Индекс МосБиржи;2942,6;2940,78;2947,57;2930,68;85052547946,1;0;0;2;11557910958700;RUB;3927791500,120000
SNDX;IMOEX;2019-11-20;Индекс МосБиржи;Индекс МосБиржи;2936,47;2935,64;2948,89;2914,95;80771811290;0;0;2;11533851040600;RUB;3927791500,120000
SNDX;IMOEX;2019-11-19;Индекс МосБиржи;Индекс МосБиржи;2941,69;2928,1;2942,49;2923,1;52625366957,7;0;0;2;11554330817300;RUB;3927791500,120000
SNDX;IMOEX;2019-11-18;Индекс МосБиржи;Индекс МосБиржи;2924,48;2947,39;2956,59;2914,25;57563015706,7;0;0;2;11486757109500;RUB;3927791500,120000
SNDX;IMOEX;2019-11-15;Индекс МосБиржи;Индекс МосБиржи;2934,82;2925,31;2938,15;2914,05;56573349968,4;0;0;2;11527347923300;RUB;3927791500,120000
SNDX;IMOEX;2019-11-14;Индекс МосБиржи;Индекс МосБиржи;2922,45;2938,6;2948,98;2902,91;73661854886,7;0;0;2;11478775952500;RUB;3927791500,120000
SNDX;IMOEX;2019-11-13;Индекс МосБиржи;Индекс МосБиржи;2933,89;2942,4;2942,4;2924,23;57048154024,8;0;0;2;11523696189000;RUB;3927791500,120000
SNDX;IMOEX;2019-11-12;Индекс МосБиржи;Индекс МосБиржи;2951,16;2963,7;2983,48;2944;62686619719,1;0;0;2;11591549848600;RUB;3927791500,120000
SNDX;IMOEX;2019-11-11;Индекс МосБиржи;Индекс МосБиржи;2961,46;2965,84;2972,39;2953,23;52265140823,7;0;0;2;11632001826200;RUB;3927791500,120000
SNDX;IMOEX;2019-11-08;Индекс МосБиржи;Индекс МосБиржи;2973,19;2997,85;2997,85;2958,55;51139297569,9;0;0;2;11678069266000;RUB;3927791500,120000
SNDX;IMOEX;2019-11-07;Индекс МосБиржи;Индекс МосБиржи;3008,54;2977,67;3009,11;2966,2;66187325116,4;0;0;2;11816900080100;RUB;3927791500,120000
SNDX;IMOEX;2019-11-06;Индекс МосБиржи;Индекс МосБиржи;2980,84;2949,7;2980,84;2935,15;55687574350,5;0;0;2;11708131126300;RUB;3927791500,120000
SNDX;IMOEX;2019-11-05;Индекс МосБиржи;Индекс МосБиржи;2949,55;2950,78;2965,48;2936,48;58231346074,7;0;0;2;11585231932700;RUB;3927791500,120000
SNDX;IMOEX;2019-11-01;Индекс МосБиржи;Индекс МосБиржи;2930,4;2895,47;2930,4;2886,59;55876937524,1;0;0;2;11509992039800;RUB;3927791500,120000
