history

BOARDID;SECID;TRADEDATE;SHORTNAME;NAME;CLOSE;OPEN;HIGH;LOW;VALUE;DURATION;YIELD;DECIMALS;CAPITALIZATION;CURRENCYID;DIVISOR
RTSI;RTSI;2012-10-01;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1513,81;1475,7;1515,19;1467,34;1009478415,3122;;;2;169390378725,68;USD;999999,999999
RTSI;RTSI;2012-09-28;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1475,7;1474,76;1500,3;1466,5;1061093131,7836;;;2;165125796582,05;USD;999999,999999
RTSI;RTSI;2012-09-27;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1474,76;1459,15;1479,33;1455,17;1059364032,0091;;;2;165021316320,061;USD;999999,999999
RTSI;RTSI;2012-09-26;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1456,99;1510,96;1513,85;1455,02;1237408348,3602;;;2;163032773400,34;USD;999999,999999
RTSI;RTSI;2012-09-25;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1510,96;1509,58;1522,43;1504,54;914065908,8342;;;2;169071813899,958;USD;999999,999999
RTSI;RTSI;2012-09-24;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1509,58;1522,63;1524,07;1492,51;809311933,9462;;;2;168916594829,567;USD;999999,999999
RTSI;RTSI;2012-09-21;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1522,63;1516,59;1535,77;1513,12;1300346041,3976;;;2;170376871964,323;USD;999999,999999
RTSI;RTSI;2012-09-20;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1515,88;1517,84;1522,14;1479,32;1485095601,8314;;;2;169621966779,975;USD;999999,999999
RTSI;RTSI;2012-09-19;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1517,58;1547,79;1564,73;1508,6;2262717013,3965;;;2;169812623833,234;USD;999999,999999
RTSI;RTSI;2012-09-18;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1547,74;1582,22;1586,75;1546,74;1396735292,538;;;2;173186586082,039;USD;999999,999999
RTSI;RTSI;2012-09-17;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1582,22;1589,4;1591,24;1573,3;2081393198,6015;;;2;180238967015,729;USD;999999,999999
RTSI;RTSI;2012-09-14;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1589,4;1484,98;1594,63;1484,98;2968534046,355;;;2;181056830048,566;USD;999999,999999
RTSI;RTSI;2012-09-13;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1484,88;1482,67;1488,25;1477,81;781133519,5313;;;2;169150550570,656;USD;999999,999999
RTSI;RTSI;2012-09-12;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1482,51;1480,05;1497,04;1478,27;1084832066,7751;;;2;168880988874,947;USD;999999,999999
RTSI;RTSI;2012-09-11;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1480,05;1476,44;1480,27;1460,1;863698929,1766;;;2;168601008569,714;USD;999999,999999
RTSI;RTSI;2012-09-10;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1476,44;1471,8;1477,58;1462,77;967215475,8882;;;2;168189561807,885;USD;999999,999999
RTSI;RTSI;2012-09-07;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1471,8;1437,37;1478,89;1434,96;1734185921,9799;;;2;167661369991,615;USD;999999,999999
RTSI;RTSI;2012-09-06;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1437,37;1390,92;1438,68;1390,51;1164229048,1546;;;2;163739194451,268;USD;999999,999999
RTSI;RTSI;2012-09-05;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1391,02;1405,71;1407,02;1385,27;821038417,4725;;;2;158458989687,634;USD;999999,999999
RTSI;RTSI;2012-09-04;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1405,71;1406,04;1419,2;1403,37;710620662,3392;;;2;160131810633,35;USD;999999,999999
RTSI;RTSI;2012-09-03;Θνδεκρ ΠÒΡ;Θνδεκρ ΠÒΡ;1406,04;1386,66;1407,91;1386,66;649143752,5763;;;2;160170027601,549;USD;999999,999999
